Year,County Name,Population
2009,Rockland,2747
2009,Rockland,2719
2009,Rockland,16892
2009,Rockland,12703
2009,Rockland,1559
2009,Rockland,1315
2009,Rockland,1315
2009,Rockland,18732
2009,Rockland,14048
2009,Rockland,1848
2009,Rockland,1432
2009,Rockland,1404
2009,Rockland,22196
2009,Rockland,17588
2009,Rockland,1900
2009,Rockland,1410
2009,Rockland,1298
2009,Rockland,10404
2009,Rockland,8201
2009,Rockland,903
2009,Rockland,694
2009,Rockland,606
2009,Rockland,11792
2009,Rockland,9387
2009,Rockland,997
2009,Rockland,716
2009,Rockland,692
2009,Rockland,13510
2009,Rockland,11344
2009,Rockland,886
2009,Rockland,621
2009,Rockland,659
2009,Rockland,5825
2009,Rockland,4982
2009,Rockland,311
2009,Rockland,254
2009,Rockland,278
2009,Rockland,7685
2009,Rockland,6362
2009,Rockland,575
2009,Rockland,367
2009,Rockland,381
2009,Rockland,5497
2009,Rockland,4583
2009,Rockland,289
2009,Rockland,291
2009,Rockland,334
2009,Rockland,1592
2009,Rockland,1337
2009,Rockland,76
2009,Rockland,96
2009,Rockland,83
2009,Rockland,3905
2009,Rockland,3246
2009,Rockland,213
2009,Rockland,195
2009,Rockland,251
2009,St Lawrence,109715
2009,St Lawrence,102619
2009,St Lawrence,2702
2009,St Lawrence,2186
2009,St Lawrence,2208
2009,St Lawrence,55780
2009,St Lawrence,51067
2009,St Lawrence,2121
2009,St Lawrence,1079
2009,St Lawrence,1513
2009,St Lawrence,53935
2009,St Lawrence,51552
2009,St Lawrence,581
2009,St Lawrence,1107
2009,St Lawrence,695
2009,St Lawrence,1279
2009,St Lawrence,1191
2009,St Lawrence,27
2009,St Lawrence,41
2009,St Lawrence,20
2009,St Lawrence,652
2009,St Lawrence,608
2009,St Lawrence,14
2009,St Lawrence,20
2009,St Lawrence,10
2009,St Lawrence,627
2009,St Lawrence,583
2009,St Lawrence,13
2009,St Lawrence,21
2009,St Lawrence,10
2009,St Lawrence,11083
2009,St Lawrence,10301
2009,St Lawrence,225
2009,St Lawrence,286
2009,St Lawrence,271
2009,St Lawrence,5607
2009,St Lawrence,5215
2009,St Lawrence,115
2009,St Lawrence,126
2009,St Lawrence,151
2009,St Lawrence,5476
2009,St Lawrence,5086
2009,St Lawrence,110
2009,St Lawrence,160
2009,St Lawrence,120
2009,St Lawrence,16598
2009,St Lawrence,15496
2009,St Lawrence,414
2009,St Lawrence,343
2009,St Lawrence,345
2009,St Lawrence,8557
2009,St Lawrence,7994
2009,St Lawrence,219
2009,St Lawrence,162
2009,St Lawrence,182
2009,St Lawrence,8041
2009,St Lawrence,7502
2009,St Lawrence,195
2009,St Lawrence,181
2009,St Lawrence,163
2009,St Lawrence,10513
2009,St Lawrence,9512
2009,St Lawrence,503
2009,St Lawrence,217
2009,St Lawrence,281
2009,St Lawrence,5988
2009,St Lawrence,5291
2009,St Lawrence,396
2009,St Lawrence,113
2009,St Lawrence,188
2009,St Lawrence,4525
2009,St Lawrence,4221
2009,St Lawrence,107
2009,St Lawrence,104
2009,St Lawrence,93
2009,St Lawrence,12504
2009,St Lawrence,11162
2009,St Lawrence,627
2009,St Lawrence,274
2009,St Lawrence,441
2009,St Lawrence,6894
2009,St Lawrence,5769
2009,St Lawrence,581
2009,St Lawrence,161
2009,St Lawrence,383
2009,St Lawrence,5610
2009,St Lawrence,5393
2009,St Lawrence,46
2009,St Lawrence,113
2009,St Lawrence,58
2009,St Lawrence,13557
2009,St Lawrence,12206
2009,St Lawrence,572
2009,St Lawrence,332
2009,St Lawrence,447
2009,St Lawrence,7060
2009,St Lawrence,5995
2009,St Lawrence,535
2009,St Lawrence,178
2009,St Lawrence,352
2009,St Lawrence,6497
2009,St Lawrence,6211
2009,St Lawrence,37
2009,St Lawrence,154
2009,St Lawrence,95
2009,St Lawrence,15993
2009,St Lawrence,15252
2009,St Lawrence,213
2009,St Lawrence,296
2009,St Lawrence,232
2009,St Lawrence,8032
2009,St Lawrence,7537
2009,St Lawrence,178
2009,St Lawrence,148
2009,St Lawrence,169
2009,St Lawrence,7961
2009,St Lawrence,7715
2009,St Lawrence,35
2009,St Lawrence,148
2009,St Lawrence,63
2009,St Lawrence,13364
2009,St Lawrence,13000
2009,St Lawrence,71
2009,St Lawrence,200
2009,St Lawrence,6670
2009,St Lawrence,6493
2009,St Lawrence,53
2009,St Lawrence,75
2009,St Lawrence,49
2009,St Lawrence,6694
2009,St Lawrence,6507
2009,St Lawrence,18
2009,St Lawrence,125
2009,St Lawrence,44
2009,St Lawrence,8077
2009,St Lawrence,7881
2009,St Lawrence,28
2009,St Lawrence,133
2009,St Lawrence,35
2009,St Lawrence,3746
2009,St Lawrence,3653
2009,St Lawrence,18
2009,St Lawrence,61
2009,St Lawrence,14
2009,St Lawrence,4331
2009,St Lawrence,4228
2009,St Lawrence,10
2009,St Lawrence,72
2009,St Lawrence,21
2009,St Lawrence,4916
2009,St Lawrence,4827
2009,St Lawrence,18
2009,St Lawrence,48
2009,St Lawrence,23
2009,St Lawrence,2025
2009,St Lawrence,1981
2009,St Lawrence,10
2009,St Lawrence,26
2009,St Lawrence,8
2009,St Lawrence,2891
2009,St Lawrence,2846
2009,St Lawrence,8
2009,St Lawrence,22
2009,St Lawrence,15
2009,St Lawrence,1831
2009,St Lawrence,1791
2009,St Lawrence,4
2009,St Lawrence,16
2009,St Lawrence,20
2009,St Lawrence,549
2009,St Lawrence,531
2009,St Lawrence,2
2009,St Lawrence,9
2009,St Lawrence,7
2009,St Lawrence,1282
2009,St Lawrence,1260
2009,St Lawrence,2
2009,St Lawrence,7
2009,St Lawrence,13
2009,Saratoga,220069
2009,Saratoga,206456
2009,Saratoga,4203
2009,Saratoga,4544
2009,Saratoga,4866
2009,Saratoga,108898
2009,Saratoga,101877
2009,Saratoga,2350
2009,Saratoga,2141
2009,Saratoga,2530
2009,Saratoga,111171
2009,Saratoga,104579
2009,Saratoga,1853
2009,Saratoga,2403
2009,Saratoga,2336
2009,Saratoga,2431
2009,Saratoga,2205
2009,Saratoga,72
2009,Saratoga,74
2009,Saratoga,80
2009,Saratoga,1245
2009,Saratoga,1129
2009,Saratoga,37
2009,Saratoga,38
2009,Saratoga,41
2009,Saratoga,1186
2009,Saratoga,1076
2009,Saratoga,35
2009,Saratoga,36
2009,Saratoga,39
2009,Saratoga,22660
2009,Saratoga,20672
2009,Saratoga,558
2009,Saratoga,606
2009,Saratoga,824
2009,Saratoga,11677
2009,Saratoga,10665
2009,Saratoga,288
2009,Saratoga,308
2009,Saratoga,416
2009,Saratoga,10983
2009,Saratoga,10007
2009,Saratoga,270
2009,Saratoga,298
2009,Saratoga,408
2009,Saratoga,29233
2009,Saratoga,26921
2009,Saratoga,801
2009,Saratoga,625
2009,Saratoga,886
2009,Saratoga,14846
2009,Saratoga,13708
2009,Saratoga,409
2009,Saratoga,279
2009,Saratoga,450
2009,Saratoga,14387
2009,Saratoga,13213
2009,Saratoga,392
2009,Saratoga,346
2009,Saratoga,436
2009,Saratoga,13763
2009,Saratoga,12686
2009,Saratoga,331
2009,Saratoga,317
2009,Saratoga,429
2009,Saratoga,6761
2009,Saratoga,6222
2009,Saratoga,178
2009,Saratoga,147
2009,Saratoga,214
2009,Saratoga,7002
2009,Saratoga,6464
2009,Saratoga,153
2009,Saratoga,170
2009,Saratoga,215
2009,Saratoga,25176
2009,Saratoga,23122
2009,Saratoga,567
2009,Saratoga,665
2009,Saratoga,822
2009,Saratoga,13195
2009,Saratoga,12043
2009,Saratoga,351
2009,Saratoga,308
2009,Saratoga,493
2009,Saratoga,11981
2009,Saratoga,11079
2009,Saratoga,216
2009,Saratoga,357
2009,Saratoga,329
2009,Saratoga,32836
2009,Saratoga,30510
2009,Saratoga,714
2009,Saratoga,779
2009,Saratoga,833
2009,Saratoga,16387
2009,Saratoga,15103
2009,Saratoga,464
2009,Saratoga,375
2009,Saratoga,445
2009,Saratoga,16449
2009,Saratoga,15407
2009,Saratoga,250
2009,Saratoga,404
2009,Saratoga,388
2009,Saratoga,36441
2009,Saratoga,34644
2009,Saratoga,601
2009,Saratoga,668
2009,Saratoga,528
2009,Saratoga,18000
2009,Saratoga,17078
2009,Saratoga,351
2009,Saratoga,308
2009,Saratoga,263
2009,Saratoga,18441
2009,Saratoga,17566
2009,Saratoga,250
2009,Saratoga,360
2009,Saratoga,265
2009,Saratoga,28697
2009,Saratoga,27663
2009,Saratoga,310
2009,Saratoga,470
2009,Saratoga,254
2009,Saratoga,14075
2009,Saratoga,13561
2009,Saratoga,169
2009,Saratoga,221
2009,Saratoga,124
2009,Saratoga,14622
2009,Saratoga,14102
2009,Saratoga,141
2009,Saratoga,249
2009,Saratoga,130
2009,Saratoga,15968
2009,Saratoga,15480
2009,Saratoga,134
2009,Saratoga,230
2009,Saratoga,124
2009,Saratoga,7633
2009,Saratoga,7409
2009,Saratoga,59
2009,Saratoga,108
2009,Saratoga,57
2009,Saratoga,8335
2009,Saratoga,8071
2009,Saratoga,75
2009,Saratoga,122
2009,Saratoga,67
2009,Saratoga,8961
2009,Saratoga,8762
2009,Saratoga,73
2009,Saratoga,73
2009,Saratoga,53
2009,Saratoga,3871
2009,Saratoga,3786
2009,Saratoga,32
2009,Saratoga,33
2009,Saratoga,20
2009,Saratoga,5090
2009,Saratoga,4976
2009,Saratoga,41
2009,Saratoga,40
2009,Saratoga,33
2009,Saratoga,3903
2009,Saratoga,3791
2009,Saratoga,42
2009,Saratoga,37
2009,Saratoga,33
2009,Saratoga,1208
2009,Saratoga,1173
2009,Saratoga,12
2009,Saratoga,16
2009,Saratoga,7
2009,Saratoga,2695
2009,Saratoga,2618
2009,Saratoga,30
2009,Saratoga,21
2009,Saratoga,26
2009,Schenectady,152169
2009,Schenectady,123431
2009,Schenectady,14535
2009,Schenectady,6886
2009,Schenectady,7317
2009,Schenectady,74231
2009,Schenectady,59755
2009,Schenectady,7280
2009,Schenectady,3506
2009,Schenectady,3690
2009,Schenectady,77938
2009,Schenectady,63676
2009,Schenectady,7255
2009,Schenectady,3380
2009,Schenectady,3627
2009,Schenectady,1949
2009,Schenectady,1330
2009,Schenectady,268
2009,Schenectady,138
2009,Schenectady,213
2009,Schenectady,997
2009,Schenectady,680
2009,Schenectady,137
2009,Schenectady,72
2009,Schenectady,108
2009,Schenectady,952
2009,Schenectady,650
2009,Schenectady,131
2009,Schenectady,66
2009,Schenectady,105
2009,Schenectady,16735
2009,Schenectady,11544
2009,Schenectady,2569
2009,Schenectady,1034
2009,Schenectady,1588
2009,Schenectady,8637
2009,Schenectady,5954
2009,Schenectady,1325
2009,Schenectady,544
2009,Schenectady,814
2009,Schenectady,8098
2009,Schenectady,5590
2009,Schenectady,1244
2009,Schenectady,490
2009,Schenectady,774
2009,Schenectady,20606
2009,Schenectady,15116
2009,Schenectady,3108
2009,Schenectady,888
2009,Schenectady,1494
2009,Schenectady,10604
2009,Schenectady,7841
2009,Schenectady,1580
2009,Schenectady,448
2009,Schenectady,735
2009,Schenectady,10002
2009,Schenectady,7275
2009,Schenectady,1528
2009,Schenectady,440
2009,Schenectady,759
2009,Schenectady,9836
2009,Schenectady,7596
2009,Schenectady,1201
2009,Schenectady,432
2009,Schenectady,607
2009,Schenectady,5082
2009,Schenectady,3975
2009,Schenectady,580
2009,Schenectady,220
2009,Schenectady,307
2009,Schenectady,4754
2009,Schenectady,3621
2009,Schenectady,621
2009,Schenectady,212
2009,Schenectady,300
2009,Schenectady,17974
2009,Schenectady,13590
2009,Schenectady,1978
2009,Schenectady,1331
2009,Schenectady,1075
2009,Schenectady,8996
2009,Schenectady,6809
2009,Schenectady,950
2009,Schenectady,676
2009,Schenectady,561
2009,Schenectady,8978
2009,Schenectady,6781
2009,Schenectady,1028
2009,Schenectady,655
2009,Schenectady,514
2009,Schenectady,19857
2009,Schenectady,15505
2009,Schenectady,2053
2009,Schenectady,1253
2009,Schenectady,1046
2009,Schenectady,9793
2009,Schenectady,7565
2009,Schenectady,1057
2009,Schenectady,646
2009,Schenectady,525
2009,Schenectady,10064
2009,Schenectady,7940
2009,Schenectady,996
2009,Schenectady,607
2009,Schenectady,521
2009,Schenectady,23630
2009,Schenectady,20224
2009,Schenectady,1825
2009,Schenectady,915
2009,Schenectady,666
2009,Schenectady,11582
2009,Schenectady,9848
2009,Schenectady,934
2009,Schenectady,451
2009,Schenectady,349
2009,Schenectady,12048
2009,Schenectady,10376
2009,Schenectady,891
2009,Schenectady,464
2009,Schenectady,317
2009,Schenectady,17996
2009,Schenectady,16272
2009,Schenectady,830
2009,Schenectady,528
2009,Schenectady,366
2009,Schenectady,8833
2009,Schenectady,7970
2009,Schenectady,418
2009,Schenectady,270
2009,Schenectady,175
2009,Schenectady,9163
2009,Schenectady,8302
2009,Schenectady,412
2009,Schenectady,258
2009,Schenectady,191
2009,Schenectady,10652
2009,Schenectady,9874
2009,Schenectady,388
2009,Schenectady,243
2009,Schenectady,147
2009,Schenectady,4856
2009,Schenectady,4483
2009,Schenectady,178
2009,Schenectady,127
2009,Schenectady,68
2009,Schenectady,5796
2009,Schenectady,5391
2009,Schenectady,210
2009,Schenectady,116
2009,Schenectady,79
2009,Schenectady,8659
2009,Schenectady,8250
2009,Schenectady,243
2009,Schenectady,86
2009,Schenectady,80
2009,Schenectady,3528
2009,Schenectady,3360
2009,Schenectady,96
2009,Schenectady,35
2009,Schenectady,37
2009,Schenectady,5131
2009,Schenectady,4890
2009,Schenectady,147
2009,Schenectady,51
2009,Schenectady,43
2009,Schenectady,4275
2009,Schenectady,4130
2009,Schenectady,72
2009,Schenectady,38
2009,Schenectady,35
2009,Schenectady,1323
2009,Schenectady,1270
2009,Schenectady,25
2009,Schenectady,17
2009,Schenectady,11
2009,Schenectady,2952
2009,Schenectady,2860
2009,Schenectady,47
2009,Schenectady,21
2009,Schenectady,24
2009,Schoharie,31529
2009,Schoharie,30016
2009,Schoharie,504
2009,Schoharie,289
2009,Schoharie,720
2009,Schoharie,15734
2009,Schoharie,14919
2009,Schoharie,300
2009,Schoharie,143
2009,Schoharie,372
2009,Schoharie,15795
2009,Schoharie,15097
2009,Schoharie,204
2009,Schoharie,146
2009,Schoharie,348
2009,Schoharie,313
2009,Schoharie,292
2009,Schoharie,8
2009,Schoharie,5
2009,Schoharie,8
2009,Schoharie,161
2009,Schoharie,150
2009,Schoharie,4
2009,Schoharie,3
2009,Schoharie,4
2009,Schoharie,152
2009,Schoharie,142
2009,Schoharie,4
2009,Schoharie,2
2009,Schoharie,4
2009,Schoharie,2767
2009,Schoharie,2562
2009,Schoharie,59
2009,Schoharie,36
2009,Schoharie,110
2009,Schoharie,1408
2009,Schoharie,1305
2009,Schoharie,30
2009,Schoharie,18
2009,Schoharie,55
2009,Schoharie,1359
2009,Schoharie,1257
2009,Schoharie,29
2009,Schoharie,18
2009,Schoharie,55
2009,Schoharie,4911
2009,Schoharie,4572
2009,Schoharie,153
2009,Schoharie,45
2009,Schoharie,141
2009,Schoharie,2467
2009,Schoharie,2303
2009,Schoharie,82
2009,Schoharie,20
2009,Schoharie,62
2009,Schoharie,2444
2009,Schoharie,2269
2009,Schoharie,71
2009,Schoharie,25
2009,Schoharie,79
2009,Schoharie,2132
2009,Schoharie,1955
2009,Schoharie,75
2009,Schoharie,38
2009,Schoharie,64
2009,Schoharie,1116
2009,Schoharie,1012
2009,Schoharie,51
2009,Schoharie,22
2009,Schoharie,31
2009,Schoharie,1016
2009,Schoharie,943
2009,Schoharie,24
2009,Schoharie,16
2009,Schoharie,33
2009,Schoharie,3241
2009,Schoharie,3034
2009,Schoharie,70
2009,Schoharie,39
2009,Schoharie,98
2009,Schoharie,1766
2009,Schoharie,1630
2009,Schoharie,50
2009,Schoharie,19
2009,Schoharie,67
2009,Schoharie,1475
2009,Schoharie,1404
2009,Schoharie,20
2009,Schoharie,20
2009,Schoharie,31
2009,Schoharie,3800
2009,Schoharie,3619
2009,Schoharie,52
2009,Schoharie,35
2009,Schoharie,94
2009,Schoharie,1873
2009,Schoharie,1771
2009,Schoharie,35
2009,Schoharie,15
2009,Schoharie,52
2009,Schoharie,1927
2009,Schoharie,1848
2009,Schoharie,17
2009,Schoharie,20
2009,Schoharie,42
2009,Schoharie,5026
2009,Schoharie,4868
2009,Schoharie,39
2009,Schoharie,41
2009,Schoharie,78
2009,Schoharie,2474
2009,Schoharie,2393
2009,Schoharie,20
2009,Schoharie,21
2009,Schoharie,40
2009,Schoharie,2552
2009,Schoharie,2475
2009,Schoharie,19
2009,Schoharie,20
2009,Schoharie,38
2009,Schoharie,4446
2009,Schoharie,4335
2009,Schoharie,22
2009,Schoharie,30
2009,Schoharie,59
2009,Schoharie,2222
2009,Schoharie,2164
2009,Schoharie,16
2009,Schoharie,16
2009,Schoharie,26
2009,Schoharie,2224
2009,Schoharie,2171
2009,Schoharie,6
2009,Schoharie,14
2009,Schoharie,33
2009,Schoharie,2695
2009,Schoharie,2643
2009,Schoharie,9
2009,Schoharie,11
2009,Schoharie,32
2009,Schoharie,1316
2009,Schoharie,1289
2009,Schoharie,3
2009,Schoharie,6
2009,Schoharie,18
2009,Schoharie,1379
2009,Schoharie,1354
2009,Schoharie,6
2009,Schoharie,5
2009,Schoharie,14
2009,Schoharie,1550
2009,Schoharie,1507
2009,Schoharie,9
2009,Schoharie,6
2009,Schoharie,28
2009,Schoharie,718
2009,Schoharie,698
2009,Schoharie,5
2009,Schoharie,2
2009,Schoharie,13
2009,Schoharie,832
2009,Schoharie,809
2009,Schoharie,4
2009,Schoharie,4
2009,Schoharie,15
2009,Schoharie,648
2009,Schoharie,629
2009,Schoharie,8
2009,Schoharie,3
2009,Schoharie,8
2009,Schoharie,213
2009,Schoharie,204
2009,Schoharie,4
2009,Schoharie,1
2009,Schoharie,4
2009,Schoharie,435
2009,Schoharie,425
2009,Schoharie,4
2009,Schoharie,2
2009,Schoharie,4
2009,Schuyler,18720
2009,Schuyler,17877
2009,Schuyler,400
2009,Schuyler,154
2009,Schuyler,289
2009,Schuyler,9445
2009,Schuyler,8878
2009,Schuyler,292
2009,Schuyler,79
2009,Schuyler,196
2009,Schuyler,9275
2009,Schuyler,8999
2009,Schuyler,108
2009,Schuyler,75
2009,Schuyler,93
2009,Schuyler,173
2009,Schuyler,163
2009,Schuyler,6
2009,Schuyler,0
2009,Schuyler,4
2009,Schuyler,88
2009,Schuyler,83
2009,Schuyler,3
2009,Schuyler,0
2009,Schuyler,2
2009,Schuyler,85
2009,Schuyler,80
2009,Schuyler,3
2009,Schuyler,0
2009,Schuyler,2
2009,Schuyler,1634
2009,Schuyler,1540
2009,Schuyler,41
2009,Schuyler,14
2009,Schuyler,39
2009,Schuyler,865
2009,Schuyler,815
2009,Schuyler,21
2009,Schuyler,9
2009,Schuyler,20
2009,Schuyler,769
2009,Schuyler,725
2009,Schuyler,20
2009,Schuyler,5
2009,Schuyler,19
2009,Schuyler,2599
2009,Schuyler,2336
2009,Schuyler,151
2009,Schuyler,28
2009,Schuyler,84
2009,Schuyler,1432
2009,Schuyler,1231
2009,Schuyler,121
2009,Schuyler,18
2009,Schuyler,62
2009,Schuyler,1167
2009,Schuyler,1105
2009,Schuyler,30
2009,Schuyler,10
2009,Schuyler,22
2009,Schuyler,1177
2009,Schuyler,1033
2009,Schuyler,86
2009,Schuyler,8
2009,Schuyler,50
2009,Schuyler,674
2009,Schuyler,551
2009,Schuyler,75
2009,Schuyler,4
2009,Schuyler,44
2009,Schuyler,503
2009,Schuyler,482
2009,Schuyler,11
2009,Schuyler,4
2009,Schuyler,6
2009,Schuyler,1759
2009,Schuyler,1657
2009,Schuyler,43
2009,Schuyler,19
2009,Schuyler,40
2009,Schuyler,907
2009,Schuyler,841
2009,Schuyler,29
2009,Schuyler,10
2009,Schuyler,27
2009,Schuyler,852
2009,Schuyler,816
2009,Schuyler,14
2009,Schuyler,9
2009,Schuyler,13
2009,Schuyler,2366
2009,Schuyler,2305
2009,Schuyler,25
2009,Schuyler,15
2009,Schuyler,21
2009,Schuyler,1189
2009,Schuyler,1159
2009,Schuyler,14
2009,Schuyler,5
2009,Schuyler,11
2009,Schuyler,1177
2009,Schuyler,1146
2009,Schuyler,11
2009,Schuyler,10
2009,Schuyler,10
2009,Schuyler,3111
2009,Schuyler,3050
2009,Schuyler,16
2009,Schuyler,25
2009,Schuyler,20
2009,Schuyler,1520
2009,Schuyler,1486
2009,Schuyler,10
2009,Schuyler,13
2009,Schuyler,11
2009,Schuyler,1591
2009,Schuyler,1564
2009,Schuyler,6
2009,Schuyler,12
2009,Schuyler,9
2009,Schuyler,2760
2009,Schuyler,2705
2009,Schuyler,15
2009,Schuyler,18
2009,Schuyler,22
2009,Schuyler,1378
2009,Schuyler,1347
2009,Schuyler,10
2009,Schuyler,7
2009,Schuyler,14
2009,Schuyler,1382
2009,Schuyler,1358
2009,Schuyler,5
2009,Schuyler,11
2009,Schuyler,8
2009,Schuyler,1759
2009,Schuyler,1731
2009,Schuyler,9
2009,Schuyler,15
2009,Schuyler,4
2009,Schuyler,840
2009,Schuyler,826
2009,Schuyler,6
2009,Schuyler,6
2009,Schuyler,2
2009,Schuyler,919
2009,Schuyler,905
2009,Schuyler,3
2009,Schuyler,9
2009,Schuyler,2
2009,Schuyler,945
2009,Schuyler,927
2009,Schuyler,5
2009,Schuyler,9
2009,Schuyler,4
2009,Schuyler,432
2009,Schuyler,422
2009,Schuyler,2
2009,Schuyler,5
2009,Schuyler,3
2009,Schuyler,513
2009,Schuyler,505
2009,Schuyler,3
2009,Schuyler,4
2009,Schuyler,1
2009,Schuyler,437
2009,Schuyler,430
2009,Schuyler,3
2009,Schuyler,3
2009,Schuyler,1
2009,Schuyler,120
2009,Schuyler,117
2009,Schuyler,1
2009,Schuyler,2
2009,Schuyler,0
2009,Schuyler,317
2009,Schuyler,313
2009,Schuyler,2
2009,Schuyler,1
2009,Schuyler,1
2009,Seneca,34049
2009,Seneca,30870
2009,Seneca,1680
2009,Seneca,449
2009,Seneca,1050
2009,Seneca,17652
2009,Seneca,15322
2009,Seneca,1342
2009,Seneca,207
2009,Seneca,781
2009,Seneca,16397
2009,Seneca,15548
2009,Seneca,338
2009,Seneca,242
2009,Seneca,269
2009,Seneca,371
2009,Seneca,335
2009,Seneca,20
2009,Seneca,12
2009,Seneca,4
2009,Seneca,191
2009,Seneca,171
2009,Seneca,11
2009,Seneca,7
2009,Seneca,2
2009,Seneca,180
2009,Seneca,164
2009,Seneca,9
2009,Seneca,5
2009,Seneca,2
2009,Seneca,3283
2009,Seneca,3040
2009,Seneca,104
2009,Seneca,38
2009,Seneca,101
2009,Seneca,1692
2009,Seneca,1555
2009,Seneca,57
2009,Seneca,21
2009,Seneca,59
2009,Seneca,1591
2009,Seneca,1485
2009,Seneca,47
2009,Seneca,17
2009,Seneca,42
2009,Seneca,4285
2009,Seneca,3869
2009,Seneca,158
2009,Seneca,80
2009,Seneca,178
2009,Seneca,2222
2009,Seneca,1980
2009,Seneca,102
2009,Seneca,37
2009,Seneca,103
2009,Seneca,2063
2009,Seneca,1889
2009,Seneca,56
2009,Seneca,43
2009,Seneca,75
2009,Seneca,2520
2009,Seneca,2044
2009,Seneca,285
2009,Seneca,37
2009,Seneca,154
2009,Seneca,1514
2009,Seneca,1097
2009,Seneca,256
2009,Seneca,17
2009,Seneca,144
2009,Seneca,1006
2009,Seneca,947
2009,Seneca,29
2009,Seneca,20
2009,Seneca,10
2009,Seneca,4227
2009,Seneca,3300
2009,Seneca,580
